term_id,prefLabel@es,altLabel@es,definition@es,prefLabel@en,altLabel@en,definition@en,prefLabel@de,altLabel@de,definition@de,prefLabel@nl,altLabel@nl,definition@nl,iate_id
LT5060530,contrato,,,contrato,"arreglo,acuerdo,avenencia,convención,convenio,documento de contrato",,Anstellungsschreiben,"Vereinbarung,Uebereinkommen,Abmachung,Regelung,Anstellungsschreiben",,,,,1394349
LT5060530,contrato,,,contrato real,"arreglo,acuerdo,avenencia,convención,convenio,documento de contrato,contrato real",,Realvertrag,"Vereinbarung,Uebereinkommen,Abmachung,Regelung,Anstellungsschreiben,Realvertrag,Realkontrakt,Handgeschaeft,dinglicher Vertrag","Realvertrag: Vertrag, bei dessen Abschluss eine tatsaechliche Handlung hinzu kommen muss",,,,1392983
LT5060530,contrato,,,contrato anexo,"arreglo,acuerdo,avenencia,convención,convenio,documento de contrato,contrato real,contrato anexo,convenio anexo",,Zusatzvertrag,"Vereinbarung,Uebereinkommen,Abmachung,Regelung,Anstellungsschreiben,Realvertrag,Realkontrakt,Handgeschaeft,dinglicher Vertrag,Zusatzvertrag,Nebenvereinbarung",,,,,1392889
LT5060530,contrato,composite contract,,contrato mixto,"arreglo,acuerdo,avenencia,convención,convenio,documento de contrato,contrato real,contrato anexo,convenio anexo,contrato mixto",,gemischter Auftrag,"Vereinbarung,Uebereinkommen,Abmachung,Regelung,Anstellungsschreiben,Realvertrag,Realkontrakt,Handgeschaeft,dinglicher Vertrag,Zusatzvertrag,Nebenvereinbarung,gemischter Auftrag",,overeenkomst op gemengde basis,overeenkomst op gemengde basis,,139726
LT4677020,oportunidad,employment opportunity,,oportunidades de empleo,"oportunidades de empleo,oportunidad de empleo",,Beschäftigungschance,"Beschäftigungschance,Arbeitsgelegenheit,Berufschance",,tewerkstellingskans,tewerkstellingskans,,125142
LT4677020,oportunidad,employment opportunity,,control de oportunidad,"oportunidades de empleo,oportunidad de empleo,control de oportunidad",modalidad de control que pretende examinar si la Administración ha realizado alguna de las alternativas u opciones susceptibles de ser adoptadas en el marco de la legalidad,Beschäftigungschance,"Beschäftigungschance,Arbeitsgelegenheit,Berufschance",,tewerkstellingskans,tewerkstellingskans,,1883022
LT4677020,oportunidad,"employment opportunity,second-chance education","education specifically targeted at individuals who, for a variety of reasons, never attended school or left school either before completion of the level of education in which they were enrolled or completed the level but wish to enter an education programme or occupation for which they are not yet qualified.",educación de segunda oportunidad,"oportunidades de empleo,oportunidad de empleo,control de oportunidad,educación de segunda oportunidad,educación compensatoria,educación suplementaria,educación remedial","Variada gama de prácticas de educación y formación, cuya finalidad es luchar contra la exclusión social ligada a la exclusión escolar, sobre todo en la población joven.",zweiter Bildungsweg,"Beschäftigungschance,Arbeitsgelegenheit,Berufschance,zweiter Bildungsweg","Bildungsgänge, die es ermöglichen, einen Schulabschluss nach Ende der Schulpflicht und nach einem Scheitern im ersten Bildungsweg nachzuholen",tweedekansonderwijs,"tewerkstellingskans,tweedekansonderwijs,compenserende volwasseneneducatie",onderwijs aan volwassenen die in hun jeugd niet de kans hebben gehad te studeren,1403994
LT4677020,oportunidad,"employment opportunity,second-chance education,Corporation of Opportunity and Joint Action",,Corporación de Oportunidad y Acción Solidaria,"oportunidades de empleo,oportunidad de empleo,control de oportunidad,educación de segunda oportunidad,educación compensatoria,educación suplementaria,educación remedial,Corporación de Oportunidad y Acción Solidaria",,zweiter Bildungsweg,"Beschäftigungschance,Arbeitsgelegenheit,Berufschance,zweiter Bildungsweg","Bildungsgänge, die es ermöglichen, einen Schulabschluss nach Ende der Schulpflicht und nach einem Scheitern im ersten Bildungsweg nachzuholen",tweedekansonderwijs,"tewerkstellingskans,tweedekansonderwijs,compenserende volwasseneneducatie",onderwijs aan volwassenen die in hun jeugd niet de kans hebben gehad te studeren,2223590
LT4677020,oportunidad,"employment opportunity,second-chance education,Corporation of Opportunity and Joint Action,loss of an opportunity",,pérdida de oportunidades,"oportunidades de empleo,oportunidad de empleo,control de oportunidad,educación de segunda oportunidad,educación compensatoria,educación suplementaria,educación remedial,Corporación de Oportunidad y Acción Solidaria,pérdida de oportunidades",,zweiter Bildungsweg,"Beschäftigungschance,Arbeitsgelegenheit,Berufschance,zweiter Bildungsweg","Bildungsgänge, die es ermöglichen, einen Schulabschluss nach Ende der Schulpflicht und nach einem Scheitern im ersten Bildungsweg nachzuholen",verlies van kans,"tewerkstellingskans,tweedekansonderwijs,compenserende volwasseneneducatie,verlies van kans",,778277
LT1684815,adición,"schedule to an agreement,additional clause to an agreement",,suplemento a un contrato,"suplemento a un contrato,adición a un contrato",,Nachtrag(zu einem Vertrag),"Nachtrag(zu einem Vertrag),Abänderungsvertrag",,aanhangsel tot een contract,"aanhangsel tot een contract,wijzigingsclausule in een contract",,1595393
LT6637458,fecha,closing date,the final date,fecha límite,"fecha límite,fecha de vencimiento",,Endtermin,"Endtermin,letzter Termin",,,,,1393282
LT6637458,fecha,closing date,the final date,fecha de salida,"fecha límite,fecha de vencimiento,fecha de salida,fecha de partida,fecha de comienzo",,Anfangstermin,"Endtermin,letzter Termin,Anfangstermin,Beginn 2)Anfangszeitpunkt",,,,,1393280
LT6637458,fecha,closing date,the final date,fecha auténtica,"fecha límite,fecha de vencimiento,fecha de salida,fecha de partida,fecha de comienzo,fecha auténtica",,echtes Datum,"Endtermin,letzter Termin,Anfangstermin,Beginn 2)Anfangszeitpunkt,echtes Datum",,band,"band,strook,banderole",,1618972
LT6637458,fecha,"closing date,issue date,vintage,issuing date,date of issue,time of issue",a) date when the document (s) was issued; b) date when the confirmation is issued; c) date of issue of a documentary credit,fecha de emisión,"fecha límite,fecha de vencimiento,fecha de salida,fecha de partida,fecha de comienzo,fecha auténtica,fecha de emisión,fecha de la emision",,Emissionszeitpunkt,"Endtermin,letzter Termin,Anfangstermin,Beginn 2)Anfangszeitpunkt,echtes Datum,Emissionszeitpunkt,Zeit der Begebung,Zeitpunkt der Emission",,emissiedatum,"band,strook,banderole,emissiedatum,tijdstip van de emissie",,1557005
LT6637458,fecha,"closing date,issue date,vintage,issuing date,date of issue,time of issue",a) date when the document (s) was issued; b) date when the confirmation is issued; c) date of issue of a documentary credit,fecha del permiso,"fecha límite,fecha de vencimiento,fecha de salida,fecha de partida,fecha de comienzo,fecha auténtica,fecha de emisión,fecha de la emision,fecha del permiso,fecha de las vacaciones",,Urlaubszeitpunkt,"Endtermin,letzter Termin,Anfangstermin,Beginn 2)Anfangszeitpunkt,echtes Datum,Emissionszeitpunkt,Zeit der Begebung,Zeitpunkt der Emission,Urlaubszeitpunkt",,emissiedatum,"band,strook,banderole,emissiedatum,tijdstip van de emissie",,1392656
LT4171078,preaviso,,,preaviso legal,preaviso legal,,gesetzliche Kündigungsfrist,gesetzliche Kündigungsfrist,,,,,1396260
LT4171078,preaviso,,,vencimiento del preaviso,"preaviso legal,vencimiento del preaviso,fin del preaviso,término del preaviso",,Ablauf der Kuendigungsfrist,"gesetzliche Kündigungsfrist,Ablauf der Kuendigungsfrist",Ablauf des Zeitraums zwischen Kuendigung und Erloeschen des Schuldverhaeltnisses(z.B.des Arbeitsvertrags),,,,1393426
LT4171078,preaviso,,,omisión del preaviso,"preaviso legal,vencimiento del preaviso,fin del preaviso,término del preaviso,omisión del preaviso,falta de preaviso",,nicht fristgemaesse Kuendigung,"gesetzliche Kündigungsfrist,Ablauf der Kuendigungsfrist,nicht fristgemaesse Kuendigung,nicht fristgerechte Kuendigung","Kuendigung, bei der die Kuendigungsfrist nicht eingehalten wird",,,,1393367
LT4171078,preaviso,,,inobservancia de la notificación previa de despido,"preaviso legal,vencimiento del preaviso,fin del preaviso,término del preaviso,omisión del preaviso,falta de preaviso,inobservancia de la notificación previa de despido,falta de preaviso",,Nichteinhaltung der Kuendigungsfrist,"gesetzliche Kündigungsfrist,Ablauf der Kuendigungsfrist,nicht fristgemaesse Kuendigung,nicht fristgerechte Kuendigung,Nichteinhaltung der Kuendigungsfrist",,,,,1395099
LT4171078,preaviso,,,tiempo de preaviso,"preaviso legal,vencimiento del preaviso,fin del preaviso,término del preaviso,omisión del preaviso,falta de preaviso,inobservancia de la notificación previa de despido,falta de preaviso,tiempo de preaviso,plazo de preaviso",,Laenge der Kuendigungsfrist,"gesetzliche Kündigungsfrist,Ablauf der Kuendigungsfrist,nicht fristgemaesse Kuendigung,nicht fristgerechte Kuendigung,Nichteinhaltung der Kuendigungsfrist,Laenge der Kuendigungsfrist,Dauer der Kuendigungsfrist",,,,,1393994
LT3132273,incapacidad,disqualified from making a contract,,incapacidad,"incapacidad civil,incapacidad contractual",,Geschaeftsunfaehigkeit,"Geschaeftsunfaehigkeit,beschraenkte Geschaeftsfaehigkeit","Geschaeftsunfaehigkeit: Unfaehigkeit, durch eigenes Handeln wirksam Rechtsgeschaefte abzuschliessen. Fuer den Geschaeftsunfaehigen muss also regelmaessig ein gesetzlicher Vertreter handeln. Geschaeftsunfaehig ist, wer das 7.Lebensjahr nicht vollendet hat, wegen Geisteskranheit entmuendigt ist und wer sich nicht nur voruebergehend in einem die freie Willensbestimmung ausschliessenden Zustand krankhafter Stoerung der Geistestaetigkeit befindet. Die Willenserklaerung eines Geschaeftsunfaehigen ist absolut nichtig. Beschraenkte Geschaeftsfaehigkeit: Beschraenkung der Geschaeftsfaehigkeit auf solche Rechtsgeschaefte die lediglich einen rechtlichen Vorteil bringen, z.B.Annahme einer Schenkung. Ein wirtschaftlicher Vorteil (z.B.besonders guenstiger Kauf) genuegt nicht. Ist das Rechtsgeschaeft-wie meist-nicht nur rechtlich vorteilhaft, so ist ein einseitiges Rechtsgeschaeft (z.B.Eigentumsaufgabe, Kuendigung) ohne Einwilligung des gesetzlichen Vertreters unwirksam, ein gegenseitiger Vertrag dagegen nur ""schwebend unwirksam"".Schwebende Unwirksamkeit bedeutet, dass die Wirksamkeit des Vertrags von der nachtraeglichen Genehmigung des gesetzlichen Vertreters abhaengig ist. Ein von einem beschraenkt Geschaeftsfaehigen ohne Zustimmung des gesetzlichen Vertreters abgeschlossener Vertrag ist jedoch wirksam, wenn ein Minderjaehriger die vertragsmaessige Leistung mit Mitteln bewirkt, die ihm zu diesem Zwecke oder zur freien Verfuegung ueberlassen worden sind(110 BGB; sog. Taschengeldparagraph).Beschraenkt geschaeftsfaehig sind Minderjaehrige ab vollendetem 7.Lebensjahr bis zur Volljaehrigkeit (Vollendung des 18.Lebensjahrs),ferner die wegen Geistesschwaeche, Trunksucht, Rauschgiftsucht oder Verschwendung Entmuendigten sowie die Personen, die nach Einleitung des Entmuendigungsverfahrens unter vorlaeufige Vormundschaft gestellt wurden",onbekwaamheid om verbintenissen aan te gaan,onbekwaamheid om verbintenissen aan te gaan,,1394965
LT3132273,incapacidad,disqualified from making a contract,,incapacidad física,"incapacidad civil,incapacidad contractual,incapacidad física",,Dienstunfaehigkeit,"Geschaeftsunfaehigkeit,beschraenkte Geschaeftsfaehigkeit,Dienstunfaehigkeit,Dienstuntauglichkeit",Durch koerperliche Gebrechen oder Schwaeche der koerperlichen oder geistigen Kraefte bedingte dauernde Unfaehigkeit zur Erfuellung der beamtenrechtlichen Dienstpflichten,onbekwaamheid om verbintenissen aan te gaan,onbekwaamheid om verbintenissen aan te gaan,,1394969
LT3132273,incapacidad,"disqualified from making a contract,incapacity for work,total incapacity for work","temporary incapacity for work, due to illness or accident, normally results in the affected worker being paid temporary ""incapacity benefit"" or ""statutory sick pay"" to cover the lack of income as well as being granted temporary sick leave to cover their absence from the workplace.",incapacidad laboral transitoria,"incapacidad civil,incapacidad contractual,incapacidad física,incapacidad laboral transitoria,ILT,incapacidad temporal","La prestación económica por incapacidad temporal trata de cubrir la falta de ingresos que se produce cuando el trabajador, debido a una enfermedad o accidente, está imposibilitado temporalmente para trabajar (...).",Arbeitsunfähigkeit,"Geschaeftsunfaehigkeit,beschraenkte Geschaeftsfaehigkeit,Dienstunfaehigkeit,Dienstuntauglichkeit,Arbeitsunfähigkeit",,arbeidsongeschiktheid,"onbekwaamheid om verbintenissen aan te gaan,arbeidsongeschiktheid",,771994
LT3132273,incapacidad,"disqualified from making a contract,incapacity for work,total incapacity for work,temporary incapacity",,incapacidad temporal,"incapacidad civil,incapacidad contractual,incapacidad física,incapacidad laboral transitoria,ILT,incapacidad temporal,incapacidad temporal",,vorübergehende Erwerbsunfähigkeit,"Geschaeftsunfaehigkeit,beschraenkte Geschaeftsfaehigkeit,Dienstunfaehigkeit,Dienstuntauglichkeit,Arbeitsunfähigkeit,vorübergehende Erwerbsunfähigkeit",,tijdelijke ongeschiktheid,"onbekwaamheid om verbintenissen aan te gaan,arbeidsongeschiktheid,tijdelijke ongeschiktheid",,152015
